name,time,identification_id,sync_id
2018-11-09,17:56:18,000417,1946348
2018-11-09,17:56:12,001259,1946347
2018-11-09,17:56:02,001258,1946346
2018-11-09,17:55:13,001315,1946345
2018-11-09,17:55:09,005616,1946344
2018-11-09,17:50:03,001257,1946343
2018-11-09,17:49:55,001236,1946342
2018-11-09,17:41:59,000568,1946341
2018-11-09,17:40:54,000512,1946340
2018-11-09,17:40:04,000946,1946339
2018-11-09,17:39:47,001334,1946338
2018-11-09,17:37:23,001261,1946337
2018-11-09,17:37:17,001331,1946336
2018-11-09,17:36:26,001330,1946335
2018-11-09,17:33:12,001313,1946334
2018-11-09,17:32:13,001278,1946333
2018-11-09,17:31:54,005503,1946332
2018-11-09,17:31:26,001322,1946331
2018-11-09,17:31:23,001388,1946330
2018-11-09,17:31:07,001287,1946329
2018-11-09,17:31:00,005108,1946328
2018-11-09,17:30:41,001193,1946327
2018-11-09,17:30:39,003527,1946326
2018-11-09,17:30:38,000343,1946325
2018-11-09,17:30:34,001254,1946324
2018-11-09,17:30:26,001220,1946323
2018-11-09,17:30:20,005278,1946322
2018-11-09,17:30:12,000127,1946321
2018-11-09,17:30:10,001372,1946320
2018-11-09,17:30:01,003668,1946318
2018-11-09,17:30:01,003668,1946319
2018-11-09,17:29:59,003667,1946317
2018-11-09,17:29:49,000230,1946316
2018-11-09,17:29:32,001204,1946315
2018-11-09,17:29:19,001358,1946314
2018-11-09,17:29:04,001359,1946313
2018-11-09,17:28:52,003079,1946312
2018-11-09,17:28:46,005628,1946311
2018-11-09,17:28:45,002957,1946310
2018-11-09,17:28:43,001386,1946309
2018-11-09,17:28:27,005113,1946308
2018-11-09,17:28:20,003107,1946307
2018-11-09,17:28:15,002999,1946306
2018-11-09,17:28:14,005145,1946305
2018-11-09,17:27:48,005605,1946304
2018-11-09,17:27:45,001355,1946303
2018-11-09,17:27:45,003513,1946302
2018-11-09,17:27:44,000257,1946301
2018-11-09,17:27:42,001345,1946300
2018-11-09,17:27:39,001351,1946299
2018-11-09,17:27:38,003239,1946298
2018-11-09,17:27:35,001198,1946297
2018-11-09,17:27:34,003321,1946296
2018-11-09,17:27:31,001218,1946295
2018-11-09,17:27:30,001337,1946294
2018-11-09,17:27:27,000142,1946293
2018-11-09,17:27:24,001352,1946291
2018-11-09,17:27:24,001371,1946292
2018-11-09,17:27:21,000679,1946290
2018-11-09,17:27:20,001367,1946289
2018-11-09,17:27:15,001253,1946288
2018-11-09,17:27:05,001368,1946287
2018-11-09,17:27:04,000023,1946286
2018-11-09,17:27:02,003496,1946285
2018-11-09,17:27:01,005315,1946284
2018-11-09,17:26:58,005185,1946283
2018-11-09,17:26:58,002944,1946282
2018-11-09,17:26:55,003125,1946281
2018-11-09,17:26:54,000171,1946280
2018-11-09,17:26:53,000270,1946279
2018-11-09,17:26:51,005477,1946278
2018-11-09,17:26:48,003268,1946277
2018-11-09,17:26:45,003828,1946276
2018-11-09,17:26:45,003382,1946275
2018-11-09,17:26:41,003358,1946274
2018-11-09,17:26:37,005548,1946273
2018-11-09,17:26:33,001392,1946272
2018-11-09,17:26:24,001197,1946271
2018-11-09,17:26:18,003931,1946270
2018-11-09,17:26:16,003750,1946269
2018-11-09,17:26:03,005157,1946268
2018-11-09,17:26:02,005929,1946267
2018-11-09,17:26:01,001375,1946266
2018-11-09,17:25:57,000780,1946265
2018-11-09,17:25:56,000237,1946264
2018-11-09,17:25:49,001341,1946263
2018-11-09,17:25:48,003320,1946262
2018-11-09,17:25:45,001369,1946261
2018-11-09,17:25:36,001210,1946260
2018-11-09,17:25:31,001377,1946259
2018-11-09,17:25:27,003851,1946258
2018-11-09,17:25:27,006044,1946257
2018-11-09,17:25:25,001207,1946256
2018-11-09,17:25:24,001289,1946255
2018-11-09,17:25:22,005274,1946254
2018-11-09,17:25:19,005148,1946253
2018-11-09,17:25:18,000410,1946252
2018-11-09,17:25:17,003414,1946251
2018-11-09,17:25:15,000071,1946250
2018-11-09,17:25:15,003619,1946249
2018-11-09,17:25:14,005821,1946248
2018-11-09,17:25:12,006036,1946247
2018-11-09,17:25:10,005636,1946246
2018-11-09,17:25:08,001381,1946245
2018-11-09,17:25:07,000104,1946244
2018-11-09,17:25:06,003810,1946243
2018-11-09,17:25:04,005908,1946242
2018-11-09,17:25:04,003157,1946241
2018-11-09,17:25:01,001342,1946240
2018-11-09,17:25:01,003866,1946239
2018-11-09,17:24:58,003673,1946237
2018-11-09,17:24:58,003885,1946238
2018-11-09,17:24:56,003205,1946236
2018-11-09,17:24:55,001189,1946235
2018-11-09,17:24:53,001213,1946234
2018-11-09,17:24:50,003959,1946233
2018-11-09,17:24:49,005186,1946232
2018-11-09,17:24:47,005410,1946231
2018-11-09,17:24:47,003502,1946230
2018-11-09,17:24:45,001262,1946229
2018-11-09,17:24:44,001205,1946228
2018-11-09,17:24:44,006035,1946227
2018-11-09,17:24:41,001183,1946226
2018-11-09,17:24:41,003303,1946225
2018-11-09,17:24:40,003625,1946224
2018-11-09,17:24:38,000220,1946223
2018-11-09,17:24:37,005612,1946222
2018-11-09,17:24:35,005987,1946220
2018-11-09,17:24:35,003894,1946221
2018-11-09,17:24:34,000020,1946219
2018-11-09,17:24:31,005306,1946218
2018-11-09,17:24:30,006050,1946217
2018-11-09,17:24:29,001380,1946216
2018-11-09,17:24:27,001194,1946215
2018-11-09,17:24:26,006048,1946214
2018-11-09,17:24:23,006046,1946212
2018-11-09,17:24:23,001361,1946211
2018-11-09,17:24:23,000338,1946213
2018-11-09,17:24:19,001383,1946210
2018-11-09,17:24:19,006043,1946208
2018-11-09,17:24:19,006045,1946209
2018-11-09,17:24:16,001382,1946207
2018-11-09,17:24:15,006047,1946206
2018-11-09,17:24:15,005426,1946205
2018-11-09,17:24:12,005975,1946204
2018-11-09,17:24:12,001387,1946203
2018-11-09,17:24:09,001374,1946201
2018-11-09,17:24:09,005971,1946202
2018-11-09,17:24:05,006006,1946198
2018-11-09,17:24:05,005751,1946199
2018-11-09,17:24:05,003317,1946200
2018-11-09,17:24:03,005263,1946197
2018-11-09,17:24:02,005198,1946195
2018-11-09,17:24:02,006042,1946196
2018-11-09,17:24:00,005153,1946194
2018-11-09,17:23:59,005980,1946193
2018-11-09,17:23:57,001038,1946192
2018-11-09,17:23:57,001223,1946191
2018-11-09,17:23:56,003472,1946190
2018-11-09,17:23:54,000070,1946189
2018-11-09,17:23:53,003472,1946188
2018-11-09,17:23:51,000428,1946187
2018-11-09,17:23:51,001378,1946186
2018-11-09,17:23:49,003040,1946185
2018-11-09,17:23:48,000401,1946184
2018-11-09,17:23:46,005979,1946183
2018-11-09,17:23:46,005520,1946182
2018-11-09,17:23:44,001379,1946181
2018-11-09,17:23:43,005796,1946180
2018-11-09,17:23:41,001201,1946179
2018-11-09,17:23:40,005132,1946178
2018-11-09,17:23:38,001199,1946176
2018-11-09,17:23:38,000050,1946177
2018-11-09,17:23:36,000663,1946175
2018-11-09,17:23:35,000039,1946174
2018-11-09,17:23:34,000669,1946173
2018-11-09,17:23:32,001305,1946172
2018-11-09,17:23:32,005916,1946171
2018-11-09,17:23:31,001340,1946170
2018-11-09,17:23:30,006049,1946169
2018-11-09,17:23:27,001357,1946167
2018-11-09,17:23:27,000175,1946168
2018-11-09,17:23:24,001190,1946165
2018-11-09,17:23:24,001343,1946166
2018-11-09,17:23:23,001281,1946164
2018-11-09,17:23:22,001222,1946163
2018-11-09,17:23:21,000676,1946162
2018-11-09,17:23:19,003675,1946161
2018-11-09,17:23:18,001328,1946160
2018-11-09,17:23:17,001309,1946159
2018-11-09,17:23:17,003497,1946158
2018-11-09,17:23:15,000416,1946157
2018-11-09,17:23:14,004091,1946156
2018-11-09,17:23:13,000675,1946155
2018-11-09,17:23:12,000961,1946154
2018-11-09,17:23:11,000058,1946153
2018-11-09,17:23:10,005608,1946152
2018-11-09,17:23:08,003218,1946151
2018-11-09,17:23:07,001226,1946150
2018-11-09,17:23:06,001365,1946149
2018-11-09,17:23:06,001219,1946148
2018-11-09,17:23:03,001346,1946147
2018-11-09,17:23:03,005960,1946146
2018-11-09,17:23:02,005619,1946145
2018-11-09,17:23:00,003534,1946144
2018-11-09,17:22:59,005137,1946142
2018-11-09,17:22:59,000438,1946143
2018-11-09,17:22:58,005458,1946141
2018-11-09,17:22:56,000076,1946140
2018-11-09,17:22:54,000452,1946139
2018-11-09,17:22:53,000552,1946138
2018-11-09,17:22:52,005355,1946137
2018-11-09,17:22:51,001390,1946136
2018-11-09,17:22:49,001354,1946133
2018-11-09,17:22:49,000726,1946134
2018-11-09,17:22:49,001235,1946135
2018-11-09,17:22:46,005950,1946131
2018-11-09,17:22:46,000553,1946132
2018-11-09,17:22:45,005992,1946130
2018-11-09,17:22:44,000327,1946129
2018-11-09,17:22:43,005373,1946128
2018-11-09,17:22:42,001335,1946126
2018-11-09,17:22:42,003012,1946127
2018-11-09,17:22:39,000331,1946125
2018-11-09,17:22:37,000684,1946124
2018-11-09,17:22:36,000221,1946123
2018-11-09,17:22:36,000412,1946122
2018-11-09,17:22:34,003401,1946121
2018-11-09,17:22:33,003989,1946120
2018-11-09,17:22:32,000335,1946119
2018-11-09,17:22:31,005715,1946118
2018-11-09,17:22:29,001366,1946116
2018-11-09,17:22:29,000129,1946117
2018-11-09,17:22:27,001385,1946115
2018-11-09,17:22:26,006008,1946113
2018-11-09,17:22:26,000424,1946114
2018-11-09,17:22:24,003944,1946112
2018-11-09,17:22:23,001389,1946111
2018-11-09,17:22:23,001376,1946110
2018-11-09,17:22:22,001196,1946109
2018-11-09,17:22:20,001326,1946108
2018-11-09,17:22:19,001347,1946107
2018-11-09,17:22:18,005382,1946106
2018-11-09,17:22:17,000580,1946105
2018-11-09,17:22:16,006040,1946104
2018-11-09,17:22:14,001364,1946102
2018-11-09,17:22:14,001356,1946103
2018-11-09,17:22:13,003023,1946101
2018-11-09,17:22:11,005518,1946100
2018-11-09,17:22:11,005166,1946099
2018-11-09,17:22:10,001363,1946098
2018-11-09,17:22:09,003475,1946097
2018-11-09,17:22:08,005956,1946096
2018-11-09,17:22:07,000459,1946095
2018-11-09,17:22:06,001353,1946094
2018-11-09,17:22:05,003588,1946093
2018-11-09,17:22:04,000325,1946092
2018-11-09,17:22:03,003695,1946091
2018-11-09,17:22:02,000516,1946090
2018-11-09,17:22:01,003410,1946089
2018-11-09,17:22:00,003765,1946088
2018-11-09,17:21:59,003034,1946087
2018-11-09,17:21:58,000680,1946086
2018-11-09,17:21:58,001187,1946085
2018-11-09,17:21:56,001211,1946084
2018-11-09,17:21:55,003059,1946083
2018-11-09,17:21:55,003347,1946082
2018-11-09,17:21:53,001265,1946081
2018-11-09,17:21:52,005377,1946080
2018-11-09,17:21:52,000310,1946079
2018-11-09,17:21:51,005112,1946078
2018-11-09,17:21:50,001373,1946077
2018-11-09,17:21:49,003987,1946076
2018-11-09,17:21:48,001384,1946075
2018-11-09,17:21:45,003206,1946074
2018-11-09,17:21:45,003092,1946073
2018-11-09,17:21:44,000007,1946072
2018-11-09,17:21:42,005627,1946070
2018-11-09,17:21:42,001349,1946071
2018-11-09,17:21:40,003951,1946069
2018-11-09,17:21:39,001200,1946068
2018-11-09,17:21:39,001348,1946067
2018-11-09,17:21:37,000450,1946066
2018-11-09,17:21:37,003135,1946065
2018-11-09,17:21:36,005110,1946064
2018-11-09,17:21:34,005782,1946063
2018-11-09,17:21:33,006041,1946062
2018-11-09,17:21:33,003939,1946061
2018-11-09,17:21:32,003855,1946060
2018-11-09,17:21:30,005433,1946059
2018-11-09,17:21:29,003061,1946057
2018-11-09,17:21:29,001242,1946058
2018-11-09,17:21:27,003609,1946056
2018-11-09,17:21:26,003090,1946055
2018-11-09,17:21:26,003241,1946054
2018-11-09,17:21:24,005883,1946053
2018-11-09,17:21:23,005495,1946052
2018-11-09,17:21:21,001350,1946051
2018-11-09,17:21:20,001362,1946050
2018-11-09,17:21:18,003820,1946049
2018-11-09,17:21:18,005343,1946047
2018-11-09,17:21:18,005835,1946048
2018-11-09,17:21:16,001323,1946046
2018-11-09,17:21:15,001291,1946045
2018-11-09,17:21:14,003074,1946044
2018-11-09,17:21:12,003243,1946043
2018-11-09,17:21:11,003650,1946042
2018-11-09,17:21:10,001290,1946041
2018-11-09,17:21:08,001302,1946040
2018-11-09,17:21:07,005241,1946039
2018-11-09,17:21:05,005747,1946038
2018-11-09,17:21:00,000018,1948596
2018-11-09,16:32:20,001279,1946031
2018-11-09,16:00:32,003678,1946030
2018-11-09,16:00:12,003935,1946029
2018-11-09,15:02:30,000448,1946028
2018-11-09,14:48:28,004041,1946027
2018-11-09,14:09:44,005195,1946026
2018-11-09,14:07:37,001336,1946025
2018-11-09,14:07:15,005209,1946024
2018-11-09,14:04:10,001280,1946023
2018-11-09,14:02:30,003799,1946022
2018-11-09,14:02:27,005705,1946021
2018-11-09,14:02:23,003088,1946020
2018-11-09,14:02:20,005695,1946019
2018-11-09,14:02:13,006039,1946018
2018-11-09,14:02:09,001294,1946017
2018-11-09,14:02:06,005560,1946016
2018-11-09,14:02:00,006032,1946015
2018-11-09,14:01:56,005696,1946014
2018-11-09,14:01:51,002967,1946013
2018-11-09,14:01:45,005704,1946012
2018-11-09,14:01:34,005723,1946011
2018-11-09,14:01:27,005808,1946010
2018-11-09,14:01:15,005669,1946009
2018-11-09,13:57:34,005537,1946008
2018-11-09,13:53:54,005769,1946007
2018-11-09,13:53:50,000466,1946006
2018-11-09,13:53:45,005251,1946005
2018-11-09,13:52:33,004052,1946004
2018-11-09,13:51:41,005192,1946003
2018-11-09,13:51:33,000520,1946002
2018-11-09,13:51:24,003221,1946001
2018-11-09,13:49:15,001297,1946000
2018-11-09,13:45:46,006020,1945999
2018-11-09,13:45:43,005707,1945998
2018-11-09,13:45:40,005549,1945997
2018-11-09,13:45:34,005415,1945996
2018-11-09,13:45:29,006030,1945995
2018-11-09,13:45:25,005746,1945994
2018-11-09,13:45:12,003026,1945993
2018-11-09,12:49:19,000008,1945992
2018-11-09,12:44:59,000512,1945991
2018-11-09,12:43:09,000031,1945990
2018-11-09,12:27:37,001301,1945989
2018-11-09,12:27:02,001324,1945988
2018-11-09,12:26:30,005715,1945987
2018-11-09,12:25:03,001380,1945986
2018-11-09,12:24:03,000031,1945985
2018-11-09,12:22:01,001287,1945984
2018-11-09,12:01:55,006035,1945983
2018-11-09,12:01:47,005433,1945982
2018-11-09,12:01:42,003765,1945981
2018-11-09,12:00:48,003243,1945980
2018-11-09,11:59:52,003588,1945979
2018-11-09,11:53:31,001381,1945978
2018-11-09,11:50:24,000780,1945977
2018-11-09,11:48:39,000008,1945976
2018-11-09,11:44:27,000512,1945975
2018-11-09,11:32:10,001380,1945974
2018-11-09,11:31:56,002988,1945973
2018-11-09,11:31:50,005715,1945972
2018-11-09,11:31:38,000780,1945971
2018-11-09,11:31:06,003561,1945970
2018-11-09,11:30:57,001381,1945969
2018-11-09,11:30:48,003588,1945968
2018-11-09,11:30:41,003243,1945967
2018-11-09,11:14:11,003758,1945966
2018-11-09,10:45:43,001350,1945965
2018-11-09,10:28:37,000257,1945964
2018-11-09,10:02:57,000417,1945963
2018-11-09,09:51:29,001308,1945962
2018-11-09,09:49:09,001201,1945961
2018-11-09,09:48:09,001231,1945960
2018-11-09,09:17:15,003125,1945959
2018-11-09,09:03:39,003040,1945958
2018-11-09,08:48:04,003126,1945957
2018-11-09,08:42:17,001284,1945956
2018-11-09,08:35:32,000296,1945955
2018-11-09,08:28:37,000512,1945954
2018-11-09,08:24:37,000946,1945953
2018-11-09,08:22:40,000419,1945952
2018-11-09,08:20:06,001236,1945951
2018-11-09,08:15:56,001307,1945950
2018-11-09,08:10:00,001013,1948611
2018-11-09,08:01:38,000354,1945949
2018-11-09,07:59:40,000031,1945948
2018-11-09,07:53:23,000008,1945947
2018-11-09,07:52:47,000146,1945946
2018-11-09,07:49:25,001333,1945945
2018-11-09,07:24:13,001249,1945944
2018-11-09,07:24:00,000343,1948612
2018-11-09,07:21:11,001334,1945943
2018-11-09,07:20:29,001180,1945942
2018-11-09,07:18:04,001258,1945941
2018-11-09,07:05:10,001276,1945940
2018-11-09,07:01:39,005956,1945939
2018-11-09,06:58:44,000437,1945938
2018-11-09,06:56:21,001386,1945937
2018-11-09,06:55:04,001304,1945936
2018-11-09,06:51:57,003668,1945935
2018-11-09,06:51:21,000568,1945934
2018-11-09,06:49:05,001278,1945933
2018-11-09,06:47:54,001374,1945932
2018-11-09,06:47:12,005355,1945931
2018-11-09,06:47:03,005548,1945930
2018-11-09,06:46:59,003667,1945929
2018-11-09,06:46:58,003534,1945928
2018-11-09,06:46:57,001281,1945927
2018-11-09,06:46:55,001261,1945926
2018-11-09,06:46:53,005605,1945925
2018-11-09,06:46:52,001259,1945924
2018-11-09,06:46:49,003241,1945923
2018-11-09,06:46:44,000412,1945922
2018-11-09,06:46:28,005458,1945921
2018-11-09,06:46:03,000961,1945920
2018-11-09,06:45:32,006041,1945919
2018-11-09,06:45:21,005477,1945918
2018-11-09,06:45:13,001207,1945917
2018-11-09,06:45:10,000338,1945916
2018-11-09,06:45:04,001373,1945915
2018-11-09,06:45:04,001358,1945914
2018-11-09,06:45:00,000018,1948594
2018-11-09,06:44:56,000230,1945913
2018-11-09,06:44:54,005112,1945911
2018-11-09,06:44:54,003851,1945912
2018-11-09,06:44:39,000270,1945910
2018-11-09,06:44:30,001226,1945909
2018-11-09,06:44:28,003561,1945908
2018-11-09,06:44:25,005616,1945907
2018-11-09,06:44:22,005518,1945906
2018-11-09,06:44:22,000459,1945905
2018-11-09,06:44:18,005373,1945904
2018-11-09,06:44:15,001369,1945903
2018-11-09,06:44:08,001222,1945902
2018-11-09,06:44:07,001362,1945901
2018-11-09,06:44:03,003625,1945900
2018-11-09,06:43:52,003885,1945899
2018-11-09,06:43:44,005503,1945898
2018-11-09,06:43:42,001219,1945897
2018-11-09,06:43:39,003855,1945896
2018-11-09,06:43:37,002988,1945895
2018-11-09,06:43:36,000076,1945894
2018-11-09,06:43:34,001265,1945893
2018-11-09,06:43:15,001196,1945892
2018-11-09,06:43:10,005608,1945890
2018-11-09,06:43:10,001218,1945889
2018-11-09,06:43:10,000424,1945891
2018-11-09,06:43:06,000663,1945888
2018-11-09,06:42:59,001326,1945886
2018-11-09,06:42:59,005410,1945887
2018-11-09,06:42:53,001385,1945885
2018-11-09,06:42:50,003410,1945884
2018-11-09,06:42:46,001353,1945883
2018-11-09,06:42:44,000553,1945882
2018-11-09,06:42:39,003074,1945881
2018-11-09,06:42:36,001382,1945880
2018-11-09,06:42:34,003939,1945879
2018-11-09,06:42:27,000221,1945878
2018-11-09,06:42:21,005166,1945877
2018-11-09,06:42:07,000448,1945876
2018-11-09,06:42:05,001392,1945875
2018-11-09,06:42:03,003205,1945874
2018-11-09,06:42:01,001322,1945873
2018-11-09,06:42:00,003866,1945872
2018-11-09,06:41:58,005108,1945871
2018-11-09,06:41:58,001220,1945870
2018-11-09,06:41:46,001189,1945869
2018-11-09,06:41:43,001366,1945868
2018-11-09,06:41:38,003268,1945867
2018-11-09,06:41:36,000580,1945866
2018-11-09,06:41:33,005988,1945865
2018-11-09,06:40:59,000438,1945864
2018-11-09,06:40:56,000237,1945863
2018-11-09,06:40:55,000301,1945862
2018-11-09,06:40:47,001330,1945861
2018-11-09,06:40:46,001187,1945860
2018-11-09,06:40:43,001331,1945859
2018-11-09,06:40:41,001331,1945858
2018-11-09,06:40:33,000680,1945857
2018-11-09,06:40:31,001290,1945856
2018-11-09,06:40:30,003675,1945855
2018-11-09,06:40:28,003135,1945854
2018-11-09,06:40:26,001365,1945853
2018-11-09,06:40:24,001352,1945852
2018-11-09,06:40:19,003475,1945851
2018-11-09,06:40:18,003347,1945850
2018-11-09,06:40:15,005883,1945849
2018-11-09,06:40:14,005747,1945848
2018-11-09,06:40:10,002957,1945847
2018-11-09,06:40:06,003894,1945846
2018-11-09,06:40:04,001359,1945845
2018-11-09,06:40:02,005113,1945844
2018-11-09,06:39:37,001254,1945843
2018-11-09,06:39:31,003678,1945842
2018-11-09,06:39:27,001380,1945841
2018-11-09,06:39:17,001388,1945840
2018-11-09,06:39:12,001193,1945839
2018-11-09,06:39:09,001341,1945838
2018-11-09,06:39:06,003059,1945837
2018-11-09,06:38:54,001378,1945836
2018-11-09,06:38:53,000070,1945835
2018-11-09,06:38:43,000007,1945834
2018-11-09,06:38:40,001367,1945833
2018-11-09,06:38:39,000416,1945832
2018-11-09,06:38:34,001364,1945831
2018-11-09,06:38:24,002999,1945830
2018-11-09,06:37:59,003090,1945829
2018-11-09,06:37:59,001324,1945828
2018-11-09,06:37:53,005274,1945827
2018-11-09,06:37:48,001213,1945826
2018-11-09,06:37:45,001200,1945825
2018-11-09,06:37:28,005796,1945824
2018-11-09,06:37:17,006048,1945823
2018-11-09,06:37:06,005987,1945822
2018-11-09,06:37:02,003951,1945821
2018-11-09,06:36:59,001357,1945820
2018-11-09,06:36:58,001357,1945819
2018-11-09,06:36:54,000220,1945818
2018-11-09,06:36:53,005834,1945817
2018-11-09,06:36:51,001205,1945816
2018-11-09,06:36:47,005278,1945814
2018-11-09,06:36:47,003239,1945815
2018-11-09,06:36:45,005243,1945813
2018-11-09,06:36:42,003828,1945812
2018-11-09,06:36:36,000401,1945811
2018-11-09,06:36:25,001301,1945810
2018-11-09,06:36:18,001262,1945809
2018-11-09,06:36:12,000676,1945808
2018-11-09,06:36:10,002944,1945807
2018-11-09,06:35:54,003218,1945806
2018-11-09,06:35:46,001309,1945805
2018-11-09,06:35:35,001371,1945804
2018-11-09,06:35:29,003107,1945803
2018-11-09,06:35:29,005980,1945802
2018-11-09,06:35:25,005520,1945801
2018-11-09,06:35:22,005612,1945800
2018-11-09,06:35:21,005198,1945799
2018-11-09,06:35:07,003061,1945798
2018-11-09,06:35:04,003317,1945797
2018-11-09,06:34:58,001349,1945796
2018-11-09,06:34:53,003750,1945795
2018-11-09,06:34:52,005153,1945794
2018-11-09,06:34:52,001305,1945793
2018-11-09,06:34:51,003472,1945792
2018-11-09,06:34:48,003401,1945791
2018-11-09,06:34:47,001198,1945790
2018-11-09,06:34:35,000331,1945789
2018-11-09,06:34:33,001368,1945788
2018-11-09,06:34:23,005960,1945787
2018-11-09,06:34:04,001239,1945786
2018-11-09,06:33:58,005908,1945785
2018-11-09,06:33:49,005821,1945784
2018-11-09,06:33:49,001211,1945783
2018-11-09,06:33:22,003588,1945782
2018-11-09,06:33:17,003157,1945781
2018-11-09,06:33:16,003496,1945780
2018-11-09,06:32:41,000039,1945779
2018-11-09,06:32:25,001347,1945778
2018-11-09,06:32:20,003320,1945777
2018-11-09,06:32:17,001351,1945776
2018-11-09,06:32:06,000058,1945774
2018-11-09,06:32:06,000171,1945775
2018-11-09,06:32:05,005382,1945773
2018-11-09,06:32:02,000325,1945771
2018-11-09,06:32:02,000104,1945772
2018-11-09,06:31:58,003502,1945769
2018-11-09,06:31:58,001343,1945770
2018-11-09,06:31:54,001197,1945768
2018-11-09,06:31:37,005132,1945767
2018-11-09,06:31:34,006043,1945766
2018-11-09,06:31:31,000071,1945765
2018-11-09,06:31:26,005185,1945764
2018-11-09,06:31:17,000428,1945763
2018-11-09,06:31:15,000450,1945762
2018-11-09,06:31:06,003414,1945761
2018-11-09,06:31:04,003303,1945760
2018-11-09,06:30:54,005315,1945759
2018-11-09,06:30:42,001375,1945758
2018-11-09,06:30:28,003012,1945757
2018-11-09,06:30:21,000684,1945756
2018-11-09,06:30:19,001387,1945755
2018-11-09,06:30:18,000684,1945754
2018-11-09,06:30:13,001269,1945753
2018-11-09,06:30:13,005916,1945752
2018-11-09,06:30:10,003609,1945751
2018-11-09,06:29:57,005137,1945750
2018-11-09,06:29:57,003810,1945749
2018-11-09,06:29:54,001372,1945748
2018-11-09,06:29:52,001253,1945747
2018-11-09,06:29:44,005715,1945746
2018-11-09,06:29:17,005782,1945745
2018-11-09,06:29:11,001342,1945744
2018-11-09,06:28:54,000780,1945743
2018-11-09,06:28:52,003619,1945742
2018-11-09,06:28:49,003695,1945741
2018-11-09,06:28:28,003931,1945740
2018-11-09,06:28:22,001242,1945739
2018-11-09,06:28:16,001355,1945738
2018-11-09,06:28:12,005929,1945737
2018-11-09,06:27:49,000310,1945736
2018-11-09,06:27:47,005751,1945735
2018-11-09,06:27:45,003034,1945734
2018-11-09,06:27:19,001183,1945733
2018-11-09,06:27:14,005306,1945732
2018-11-09,06:27:11,001194,1945731
2018-11-09,06:27:05,003820,1945730
2018-11-09,06:26:57,001356,1945729
2018-11-09,06:26:49,003959,1945728
2018-11-09,06:26:42,001363,1945727
2018-11-09,06:26:23,005971,1945726
2018-11-09,06:26:16,001210,1945725
2018-11-09,06:26:10,000129,1945724
2018-11-09,06:25:58,003382,1945723
2018-11-09,06:25:44,003513,1945722
2018-11-09,06:25:39,000175,1945721
2018-11-09,06:25:37,001223,1945719
2018-11-09,06:25:37,001348,1945720
2018-11-09,06:25:32,001384,1945718
2018-11-09,06:25:29,001379,1945717
2018-11-09,06:25:17,000675,1945716
2018-11-09,06:25:06,005835,1945715
2018-11-09,06:24:41,005627,1945714
2018-11-09,06:24:39,005979,1945713
2018-11-09,06:24:28,005377,1945712
2018-11-09,06:24:25,004091,1945711
2018-11-09,06:24:21,001291,1945710
2018-11-09,06:24:14,003497,1945709
2018-11-09,06:24:12,005495,1945708
2018-11-09,06:24:09,000669,1945707
2018-11-09,06:24:09,005343,1945706
2018-11-09,06:24:08,001381,1945705
2018-11-09,06:24:06,000552,1945704
2018-11-09,06:24:03,001390,1945703
2018-11-09,06:23:59,001389,1945702
2018-11-09,06:23:42,003987,1945701
2018-11-09,06:23:40,003358,1945700
2018-11-09,06:23:35,005950,1945699
2018-11-09,06:23:27,006049,1945698
2018-11-09,06:23:26,005975,1945697
2018-11-09,06:23:10,005241,1945696
2018-11-09,06:23:09,001376,1945695
2018-11-09,06:22:49,006006,1945694
2018-11-09,06:22:43,006042,1945693
2018-11-09,06:22:27,001289,1945692
2018-11-09,06:22:19,005994,1945691
2018-11-09,06:21:22,006040,1945690
2018-11-09,06:20:59,005145,1945689
2018-11-09,06:20:05,001315,1945688
2018-11-09,06:20:05,006047,1945687
2018-11-09,06:19:24,005619,1945686
2018-11-09,06:19:08,001383,1945685
2018-11-09,06:18:23,003650,1945684
2018-11-09,06:18:12,000410,1945683
2018-11-09,06:18:00,001302,1945682
2018-11-09,06:17:56,001199,1945681
2018-11-09,06:17:52,003079,1945680
2018-11-09,06:17:33,006008,1945679
2018-11-09,06:17:31,001345,1945678
2018-11-09,06:17:14,001279,1945677
2018-11-09,06:17:08,000335,1945676
2018-11-09,06:16:14,000023,1945675
2018-11-09,06:15:51,001323,1945674
2018-11-09,06:15:39,000142,1945673
2018-11-09,06:14:49,003989,1945672
2018-11-09,06:14:28,003092,1945671
2018-11-09,06:14:03,001038,1945670
2018-11-09,06:14:02,001235,1945669
2018-11-09,06:13:52,005992,1945668
2018-11-09,06:13:46,006036,1945667
2018-11-09,06:13:43,003673,1945666
2018-11-09,06:13:40,003321,1945665
2018-11-09,06:13:30,000726,1945664
2018-11-09,06:13:22,005628,1945663
2018-11-09,06:13:20,000327,1945662
2018-11-09,06:13:14,000679,1945661
2018-11-09,06:13:11,003023,1945660
2018-11-09,06:13:02,001361,1945659
2018-11-09,06:12:21,003758,1945658
2018-11-09,06:12:13,005582,1945657
2018-11-09,06:12:02,000452,1945656
2018-11-09,06:11:49,006046,1945655
2018-11-09,06:11:46,001335,1945654
2018-11-09,06:11:43,001354,1945653
2018-11-09,06:11:42,000020,1945652
2018-11-09,06:11:40,005432,1945651
2018-11-09,06:11:36,005157,1945650
2018-11-09,06:09:57,003027,1945649
2018-11-09,06:09:47,001346,1945648
